,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,deposit
308,40,9,0,2.0,0,-0.47392592648657167,0,0,0,17,6,522,1,-1,0,1
309,38,8,2,2.0,0,0.5542054212057193,0,0,0,17,6,1345,3,-1,0,1
310,40,4,1,1.0,0,-0.44106044914779513,0,0,0,17,6,676,2,-1,0,1
311,39,1,1,0.0,0,0.24012307644929862,1,0,0,17,6,775,3,-1,0,1
312,60,4,1,2.0,0,0.5495546461106093,0,0,0,17,6,2621,3,-1,0,1
313,39,6,2,2.0,0,-0.34184391378545104,0,0,0,18,6,1029,1,-1,0,1
314,51,7,0,1.0,0,-0.47113546142950574,0,0,0,18,6,371,2,-1,0,1
315,27,0,1,1.0,0,-0.5040009387682822,1,0,0,18,6,1528,2,-1,0,1
316,41,4,2,2.0,0,2.9391228899780657,0,0,0,18,6,1540,1,-1,0,1
317,42,1,2,0.0,0,1.0546288214395423,0,0,0,18,6,973,1,-1,0,1
318,41,2,1,1.0,0,-0.25471939367039265,0,0,0,18,6,707,1,-1,0,1
319,33,9,1,1.0,0,-0.4726857197945423,1,1,0,18,6,625,2,-1,0,1
320,46,0,1,1.0,0,-0.43485941568764863,0,0,0,18,6,1255,1,-1,0,1
321,31,1,1,1.0,0,-0.26588125389865636,1,0,0,18,6,704,4,-1,0,1
322,41,1,1,0.0,0,-0.4060246100979674,0,1,0,18,6,1574,3,-1,0,1
323,41,1,0,1.0,0,0.6490812331459608,0,0,0,19,6,1135,4,-1,0,1
324,55,5,0,1.0,0,0.015955716865002405,0,1,0,19,6,1007,1,-1,0,1
325,53,9,1,1.0,0,-0.06496776978990951,0,0,0,19,6,1318,3,-1,0,1
326,55,3,1,0.0,0,0.1933052738251925,0,0,0,19,6,922,2,-1,0,1
327,39,7,1,1.0,0,0.40755097987325434,1,0,0,19,6,585,1,-1,0,1
328,40,2,1,2.0,1,-0.47392592648657167,0,0,0,19,6,952,4,-1,0,1
329,59,5,1,0.0,0,-0.12821831108340387,0,0,0,19,6,834,1,-1,0,1
330,42,1,2,1.0,0,-0.2801436308569933,0,0,0,19,6,651,3,-1,0,1
331,41,1,1,0.0,0,-0.3976532149267696,0,0,0,19,6,683,3,-1,0,1
332,27,1,1,1.0,0,-0.4550127744331248,1,0,0,19,6,1012,1,-1,0,1
333,25,1,2,1.0,0,-0.5331457960309708,1,0,0,19,6,958,7,-1,0,1
334,43,10,1,0.0,0,-0.31300910819576977,0,0,0,20,6,973,2,-1,0,1
335,44,7,1,1.0,0,-0.31207895317674783,0,1,0,20,6,911,1,-1,0,1
336,26,1,2,1.0,0,-0.4881883034449086,1,0,0,20,6,382,7,-1,0,1
337,52,5,1,2.0,0,0.22958131956704958,0,0,0,20,6,1210,1,-1,0,1
338,54,7,1,2.0,0,-0.35424598070574403,0,1,0,20,6,838,1,-1,0,1
339,56,4,1,2.0,0,-0.47392592648657167,0,1,0,20,6,422,1,-1,0,1
340,57,4,1,2.0,0,2.348474452899111,0,1,0,20,6,1098,2,-1,0,1
341,29,1,2,1.0,0,-0.19239900739592022,1,0,0,20,6,1663,1,-1,0,1
342,47,9,1,2.0,0,0.05130160758783749,0,1,0,20,6,560,3,-1,0,1
343,57,4,1,2.0,0,-0.5024506804032456,1,1,0,20,6,1617,1,-1,0,1
344,40,1,1,1.0,0,-0.4156362119611945,1,1,0,20,6,570,2,-1,0,1
345,46,7,0,1.0,0,-0.47392592648657167,0,0,0,20,6,1023,3,-1,0,1
346,43,1,2,1.0,0,-0.24448768846115088,1,0,0,20,6,585,2,-1,0,1
347,45,4,1,2.0,0,-0.27084208066677357,0,0,0,20,6,693,3,-1,0,1
348,24,4,1,1.0,0,-0.20511112598922057,1,0,0,20,6,546,10,-1,0,1
349,40,1,1,1.0,0,-0.16108378842218038,1,1,0,20,6,1036,5,-1,0,1
350,38,7,0,1.0,0,1.4980027138400176,0,0,0,20,6,1409,2,-1,0,1
351,36,10,1,2.0,0,0.8112382581287919,0,0,0,20,6,988,4,-1,0,1
352,27,1,2,1.0,1,-0.48229732165776945,0,0,0,23,6,498,2,-1,0,1
353,26,0,2,0.0,0,-0.5117522305934653,1,0,0,23,6,670,3,-1,0,1
354,43,4,1,2.0,0,-0.4277282272084802,1,0,0,23,6,662,2,-1,0,1
355,25,1,2,0.0,0,-0.45780323949019075,1,0,0,24,6,528,2,-1,0,1
356,27,1,1,2.0,0,-0.37005861602911766,1,0,0,26,6,519,3,-1,0,1
357,30,9,1,2.0,0,-0.3108387464847185,1,1,0,26,6,677,3,-1,0,1
358,28,0,2,1.0,0,-0.4760962881976229,0,1,0,26,6,3183,2,-1,0,1
359,27,1,1,0.0,0,-0.601977267438597,0,1,0,27,6,422,6,-1,0,1
360,32,0,0,1.0,0,-0.5486483796813371,0,1,0,27,6,856,2,-1,0,1
361,41,1,2,1.0,0,-0.45067205101102226,1,0,0,1,5,479,9,-1,0,1
362,37,9,2,2.0,0,-0.47392592648657167,0,0,0,1,5,1135,2,-1,0,1
363,27,9,2,1.0,0,-0.42493776215141427,0,0,0,1,5,650,2,-1,0,1
364,29,7,2,1.0,0,-0.44788158595395633,0,1,0,3,5,587,3,-1,0,1
365,33,7,1,1.0,0,-0.43858003576373655,0,1,0,3,5,676,1,-1,0,1
366,36,9,1,0.0,0,-0.47392592648657167,0,0,0,4,5,584,1,-1,0,1
367,28,1,2,1.0,0,-0.513302488958502,1,0,0,4,5,1044,3,-1,0,1
368,55,1,1,1.0,0,-0.4587333945092127,1,0,0,7,5,494,4,-1,0,1
369,51,9,1,1.0,0,-0.40695476511698936,0,0,0,7,5,615,2,-1,0,1
370,39,9,2,1.0,0,-0.31703977994486504,1,0,0,7,5,718,2,-1,0,1
371,42,1,0,0.0,0,-0.40788492013601135,1,0,0,7,5,434,3,-1,0,1
372,33,7,2,1.0,0,-0.42121714207532635,0,0,0,7,5,782,1,-1,0,1
373,36,2,0,2.0,0,-0.23332582823288717,0,1,0,7,5,722,3,-1,0,1
374,45,9,1,1.0,0,-0.20139050591313265,0,0,0,7,5,621,2,-1,0,1
375,37,6,1,1.0,0,0.032388455534390646,0,0,0,7,5,629,2,-1,0,1
376,46,10,1,1.0,0,-0.18681807728178837,0,0,0,7,5,385,5,-1,0,1
377,32,6,2,2.0,0,0.3194963047391739,0,0,0,7,5,889,1,-1,0,1
378,28,9,2,1.0,0,-0.1920889557229129,0,1,0,7,5,532,1,-1,0,1
379,45,0,0,1.0,0,-0.5284950209358609,0,1,0,7,5,574,1,-1,0,1
380,41,1,2,1.0,1,-0.13751986127362364,1,1,0,7,5,599,1,-1,0,1
381,59,1,0,0.0,0,-0.08171056013230509,0,1,0,7,5,849,1,-1,0,1
382,47,9,2,1.0,0,-0.5480282763353224,1,1,0,7,5,973,3,-1,0,1
383,31,1,2,1.0,0,-0.24882841188325344,0,0,0,7,5,719,2,-1,0,1
384,31,4,2,2.0,0,-0.38215063127640336,0,1,0,8,5,509,4,-1,0,1
385,33,2,1,1.0,0,-0.6683283254621646,1,1,0,8,5,740,1,-1,0,1
386,52,2,1,2.0,1,-0.6190301094539999,0,0,0,8,5,534,1,-1,0,1
387,26,6,2,1.0,0,-0.3030874546595354,0,0,0,8,5,531,1,-1,0,1
388,25,9,2,1.0,0,-0.47392592648657167,0,1,0,8,5,634,1,-1,0,1
389,25,1,1,1.0,0,-0.44261070751283177,0,1,0,8,5,460,3,-1,0,1
390,28,1,2,1.0,0,-0.3136292115417844,0,1,0,8,5,681,1,-1,0,1
391,33,2,0,2.0,0,-0.4624540145853006,0,1,0,8,5,1082,1,-1,0,1
392,45,4,0,2.0,0,-0.2091417977383158,0,1,0,8,5,730,1,-1,0,1
393,36,7,1,1.0,0,-0.4646243762963519,0,1,0,8,5,716,5,-1,0,1
394,26,1,2,1.0,1,-0.44881174097297827,0,1,0,8,5,803,2,-1,0,1
395,38,9,1,1.0,0,-0.47392592648657167,0,0,0,8,5,635,1,-1,0,1
396,56,1,2,1.0,0,-0.26836166728271493,0,1,0,8,5,819,3,-1,0,1
397,26,0,2,1.0,0,-0.4423006558398245,0,1,0,8,5,658,2,-1,0,1
398,26,9,1,1.0,0,-0.35920680747386124,0,1,0,8,5,1061,4,-1,0,1
399,25,1,2,1.0,0,-0.41532616028818714,0,1,0,8,5,687,2,-1,0,1
400,26,10,2,1.0,0,-0.43951019078275855,0,0,0,9,5,537,1,-1,0,1
401,40,1,1,0.0,0,-0.2677415639367003,1,0,0,9,5,781,1,-1,0,1
402,37,0,1,0.0,0,-0.407574868463004,1,0,0,9,5,645,1,-1,0,1
403,43,1,2,0.0,0,-0.47392592648657167,0,0,0,9,5,1242,1,-1,0,1
404,41,7,0,2.0,0,0.01688587188402438,1,0,0,9,5,662,1,-1,0,1
405,49,1,1,1.0,0,-0.47392592648657167,0,1,0,9,5,625,1,-1,0,1
406,29,0,0,2.0,1,-0.47392592648657167,0,1,0,9,5,426,3,-1,0,1
407,39,7,0,1.0,0,-0.26092042713053915,1,0,0,9,5,869,1,-1,0,1
408,38,4,1,2.0,1,-0.37253902941317624,1,1,0,9,5,556,5,-1,0,1
409,26,9,1,1.0,0,-0.5108220755744434,0,1,0,9,5,359,5,-1,0,1
410,32,4,1,2.0,0,-0.2277448981187553,1,1,0,9,5,1014,1,-1,0,1
411,33,1,1,0.0,0,-0.5331457960309708,1,1,0,9,5,1290,4,-1,0,1
412,31,4,2,2.0,0,-0.3471147922265756,0,1,0,9,5,564,5,-1,0,1
413,49,1,1,0.0,0,-0.4729957714675497,0,1,0,9,5,1439,6,-1,0,1
414,27,10,2,0.0,0,-0.47113546142950574,0,1,0,9,5,919,2,-1,0,1
415,30,1,2,1.0,0,-0.4258679171704362,1,1,0,9,5,1426,3,-1,0,1
416,35,1,1,1.0,0,-0.061557201386828936,0,0,0,10,5,901,1,-1,0,1
417,26,1,2,1.0,0,-0.4829174250037841,1,0,0,10,5,998,4,-1,0,1
418,45,2,1,1.0,0,0.49746596504537866,1,1,0,10,5,804,1,-1,0,1
419,34,0,1,1.0,0,-0.4841576316958134,1,1,0,10,5,961,1,-1,0,1
420,28,0,2,1.0,0,-0.526634710897817,0,1,0,10,5,720,2,-1,0,1
421,25,1,2,1.0,0,-0.08853169693846624,0,1,0,10,5,1341,7,-1,0,1
422,30,1,2,1.0,0,0.02153664697913426,1,0,0,10,5,634,1,-1,0,1
423,30,7,1,1.0,0,-0.47237566812153503,0,1,0,10,5,829,5,-1,0,1
424,47,7,1,1.0,0,-0.36013696249288324,1,0,0,10,5,476,4,-1,0,1
425,57,0,0,1.0,0,-0.26991192564775157,0,0,0,10,5,724,1,-1,0,1
426,38,4,1,2.0,0,0.059983054432042604,1,0,0,10,5,500,1,-1,0,1
427,54,9,1,1.0,0,-0.5715922034838792,0,1,0,10,5,2029,1,-1,0,1
428,25,1,2,0.0,0,0.2959323775906172,0,0,0,10,5,1499,3,-1,0,1
429,30,1,1,1.0,0,-0.47392592648657167,1,1,0,10,5,1399,1,-1,0,1
430,26,4,2,2.0,0,-0.459973601201242,0,0,0,10,5,1187,3,-1,0,1
431,31,8,1,0.0,0,-0.4596635495282347,1,0,0,10,5,487,1,-1,0,1
432,29,1,2,1.0,0,-0.32448102009704083,0,1,0,10,5,1097,3,-1,0,1
433,49,1,1,1.0,0,0.6819467104847372,1,0,0,11,5,1060,2,-1,0,1
434,60,5,0,1.0,0,-0.13317913785152108,0,0,0,11,5,764,2,-1,0,1
435,60,4,1,2.0,0,0.21500889093570527,1,0,0,11,5,1120,2,-1,0,1
436,29,4,2,2.0,0,-0.16914513192037084,1,0,0,11,5,963,2,-1,0,1
437,55,4,0,1.0,0,-0.4106753851930773,1,0,0,11,5,1973,2,-1,0,1
438,44,0,1,1.0,0,-0.14093042967670422,1,0,0,11,5,911,2,-1,0,1
439,47,9,1,1.0,0,0.600713172156818,1,0,0,11,5,853,2,-1,0,1
440,35,0,1,1.0,0,-0.5368664161070587,1,0,0,11,5,1649,2,-1,0,1
441,35,2,1,1.0,0,0.2813599489592729,0,1,0,14,5,1397,3,-1,0,1
442,38,9,1,1.0,0,-0.1713154936314221,1,0,0,14,5,766,3,-1,0,1
443,34,2,1,2.0,0,-0.42865838222750213,1,0,0,14,5,788,2,-1,0,1
444,50,9,1,1.0,0,-0.4255578654974289,0,1,0,14,5,1130,3,-1,0,1
445,43,0,1,2.0,0,-0.41532616028818714,1,0,0,14,5,1062,4,-1,0,1
446,44,0,0,1.0,0,-0.42338750378637763,1,0,0,14,5,1669,2,-1,0,1
447,51,7,0,1.0,0,-0.3988934216187989,0,1,0,14,5,1336,4,-1,0,1
448,31,9,1,1.0,0,-0.11023531404897902,1,0,0,14,5,444,3,-1,0,1
449,39,9,1,2.0,0,-0.47392592648657167,1,0,0,14,5,894,7,-1,0,1
450,59,4,1,2.0,0,-0.38215063127640336,0,1,0,15,5,805,3,-1,0,1
451,25,7,2,1.0,0,-0.3706787193751323,0,1,0,15,5,1056,2,-1,0,1
452,58,4,1,2.0,0,0.7241137380137335,1,0,0,15,5,815,4,-1,0,1
453,30,2,1,0.0,0,0.35887286721110423,1,0,0,15,5,808,3,-1,0,1
454,34,1,2,0.0,0,-0.5077215588443701,1,0,0,15,5,860,4,-1,0,1
455,51,7,0,1.0,0,-0.4537725677410955,0,1,0,15,5,881,1,-1,0,1
456,60,5,1,1.0,0,-0.2888250777011984,0,0,0,15,5,981,1,-1,0,1
457,51,2,1,1.0,0,-0.7216572132194246,0,1,0,15,5,1001,3,-1,0,1
458,37,4,0,2.0,0,0.07641579310143085,0,0,0,15,5,514,5,-1,0,1
459,30,1,2,0.0,0,-0.47392592648657167,0,0,0,15,5,716,3,-1,0,1
460,46,2,0,1.0,0,-0.6484850183896959,0,1,0,15,5,769,4,-1,0,1
461,29,8,2,2.0,0,-0.47237566812153503,0,0,0,15,5,889,5,-1,0,1
462,27,2,1,2.0,0,-0.4308287439385534,0,0,0,15,5,448,5,-1,0,1
463,28,4,2,2.0,0,-0.47392592648657167,1,0,0,16,5,767,5,-1,0,1
464,34,1,2,1.0,0,-0.20883174606530847,1,0,0,16,5,578,1,-1,0,1
465,29,1,2,1.0,0,-0.25875006541948786,1,1,0,16,5,1806,4,-1,0,1
466,27,4,2,2.0,0,-0.4271081238624655,1,0,0,16,5,496,1,-1,0,1
467,26,9,2,1.0,0,-0.36416763424197846,0,0,0,16,5,586,1,-1,0,1
468,36,4,1,2.0,0,-0.2652611505526417,1,0,0,16,5,689,1,-1,0,1
469,44,1,1,0.0,0,-0.08171056013230509,1,0,0,16,5,555,1,-1,0,1
470,39,1,1,2.0,0,-0.2888250777011984,0,0,0,16,5,686,6,-1,0,1
471,30,9,1,1.0,0,-0.5957762339784505,1,1,0,16,5,435,1,-1,0,1
472,31,10,0,2.0,0,-0.39455269819669636,1,0,0,16,5,873,2,-1,0,1
473,56,1,1,0.0,0,-0.47392592648657167,1,0,0,16,5,1222,1,-1,0,1
474,29,1,1,1.0,0,0.4159223750444521,1,0,0,16,5,988,1,-1,0,1
475,43,1,1,1.0,0,-0.4168764186532238,0,1,0,16,5,1019,11,-1,0,1
476,32,1,1,1.0,0,0.11672251059238314,1,0,0,16,5,709,2,-1,0,1
477,30,0,2,1.0,0,-0.4850877867148354,0,0,0,16,5,561,9,-1,0,1
478,40,1,1,1.0,0,-0.7340592801397177,1,1,0,16,5,1018,2,-1,0,1
479,42,7,1,1.0,0,0.6004031204838107,1,1,0,16,5,1039,2,-1,0,1
480,27,8,1,1.0,0,-0.4370297773986999,1,0,0,16,5,781,2,-1,0,1
481,35,4,1,2.0,0,-0.4627640662583079,0,1,0,16,5,1656,5,-1,0,1
482,35,3,1,0.0,0,-0.4388900874367439,1,0,0,17,5,923,2,-1,0,1
483,32,1,2,1.0,0,-0.43733982907170726,1,0,0,17,5,1275,1,-1,0,1
484,39,9,1,1.0,0,-0.396102956561733,1,0,0,17,5,342,2,-1,0,1
485,31,1,0,1.0,0,-0.5598102399096008,1,0,1,17,5,1008,2,-1,0,1
486,26,7,2,1.0,0,-0.5325256926849561,0,1,0,17,5,538,2,-1,0,1
487,42,4,1,2.0,0,-0.4726857197945423,1,0,0,17,5,795,1,-1,0,1
488,27,7,2,1.0,0,0.09036811838676048,1,0,0,17,5,1027,1,-1,0,1
489,33,6,0,1.0,0,0.11641245891937582,1,0,0,17,5,1584,2,-1,0,1
490,51,1,1,0.0,0,-0.4116055402120993,1,0,0,17,5,582,2,-1,0,1
491,33,0,1,1.0,0,-0.47392592648657167,1,0,1,17,5,1448,7,-1,0,1
492,30,9,2,2.0,0,-0.4187367286912677,0,0,0,17,5,656,3,-1,0,1
493,52,3,1,0.0,0,0.70365032759525,1,0,0,17,5,1208,1,-1,0,1
494,42,1,0,0.0,0,-0.3806003729113667,1,0,0,17,5,1175,2,-1,0,1
495,31,4,0,2.0,0,-0.382770734622418,1,0,0,17,5,536,5,-1,0,1
496,27,7,1,1.0,0,-0.47392592648657167,1,0,0,17,5,991,5,-1,0,1
497,44,1,2,1.0,0,-0.38339083796843265,0,1,0,17,5,1153,4,-1,0,1
498,40,2,0,1.0,0,0.45560898918938975,1,0,0,18,5,623,3,-1,0,1
499,46,3,0,0.0,0,0.17222176006069437,1,0,0,18,5,1081,2,-1,0,1
500,32,7,0,1.0,0,-0.33316246694124596,1,0,0,18,5,978,1,-1,0,1
501,56,9,0,1.0,0,-0.4184266770182604,0,0,0,18,5,536,1,-1,0,1
502,33,1,1,1.0,0,-0.2689817706287296,1,0,0,18,5,968,1,-1,0,1
503,33,1,1,1.0,0,-0.4463313275889197,1,0,0,18,5,278,2,-1,0,1
504,32,6,1,0.0,0,-0.4423006558398245,1,0,0,18,5,560,1,-1,0,1
505,41,1,0,0.0,0,-0.43113879561156077,1,0,0,18,5,640,3,-1,0,1
506,31,0,2,1.0,0,-0.2810737858760153,0,0,0,18,5,420,1,-1,0,1
507,30,0,0,1.0,0,-0.4708254097564984,1,0,0,18,5,658,2,-1,0,1
508,34,0,0,1.0,0,-0.5517488964114103,0,0,0,18,5,641,1,-1,0,1
509,43,2,1,1.0,0,-0.44168055249380983,1,0,0,18,5,635,3,-1,0,1
510,28,1,1,1.0,0,-0.42028698705630435,0,0,0,18,5,588,7,-1,0,1
511,32,0,0,1.0,0,-0.4881883034449086,0,1,0,18,5,1373,4,-1,0,1
512,31,1,0,1.0,0,-0.47392592648657167,1,1,0,18,5,913,4,-1,0,1
513,35,2,2,2.0,0,-0.4289684339005095,1,0,0,18,5,799,2,-1,0,1
514,31,4,1,2.0,0,-0.3731591327591909,1,0,0,18,5,1139,2,-1,0,1
515,25,7,2,1.0,0,0.24260348983335722,0,1,0,21,5,1105,2,-1,0,1
516,56,5,0,2.0,0,-0.42493776215141427,0,1,0,21,5,854,1,-1,0,1
517,47,9,1,1.0,0,0.14028643774093988,1,0,0,21,5,919,2,-1,0,1
518,39,4,1,2.0,0,-0.032722395797147676,1,0,1,21,5,733,3,-1,0,1
519,51,4,1,2.0,0,0.28725093074641206,1,0,0,21,5,553,1,-1,0,1
520,54,9,0,1.0,0,-0.20759153937327918,0,1,0,21,5,710,1,-1,0,1
521,58,5,1,1.0,0,2.3177793372713857,0,0,0,21,5,891,4,-1,0,1
522,42,10,1,1.0,0,-0.17317580366946606,1,0,1,21,5,691,10,-1,0,1
523,56,7,1,0.0,0,-0.32324081340501154,0,1,1,21,5,1877,1,-1,0,1
524,55,3,1,1.0,0,-0.43454936401464134,1,0,1,21,5,1130,8,-1,0,1
525,26,1,2,0.0,0,-0.3471147922265756,1,0,0,21,5,577,2,-1,0,1
526,40,0,2,1.0,0,-0.26805161560970764,0,0,0,21,5,1342,2,-1,0,1
527,26,9,2,1.0,0,-0.4047844034059381,0,1,0,21,5,1002,3,-1,0,1
528,35,4,2,2.0,0,-0.5743826685409451,0,1,0,21,5,985,11,-1,0,1
529,34,7,2,1.0,0,-0.4832274766767914,0,0,0,21,5,1360,3,-1,0,1
530,41,4,2,2.0,0,-0.08543118020839298,0,0,0,21,5,1134,5,-1,0,1
531,44,4,1,0.0,0,1.0012999336822823,1,0,0,22,5,712,6,-1,0,1
532,33,4,2,2.0,0,-0.4646243762963519,1,0,0,22,5,1077,1,-1,0,1
533,36,4,0,2.0,0,-0.44881174097297827,0,1,0,22,5,560,1,-1,0,1
534,38,9,1,1.0,0,-0.47392592648657167,1,0,0,22,5,1545,1,-1,0,1
535,35,9,1,2.0,0,-0.37222897774016894,1,0,0,22,5,654,2,-1,0,1
536,41,9,2,2.0,0,-0.4289684339005095,0,0,0,22,5,1833,2,-1,0,1
537,41,4,0,2.0,0,-0.32975189853816533,1,0,0,22,5,1508,1,-1,0,1
538,28,1,1,1.0,0,-0.2410771200580703,1,0,0,22,5,598,5,-1,0,1
539,26,7,1,1.0,0,-0.5914355105563479,1,1,0,22,5,1237,7,-1,0,1
540,39,1,2,1.0,0,-0.47392592648657167,0,0,0,22,5,864,4,-1,0,1
541,25,0,1,1.0,0,-0.3657178926070151,1,0,0,22,5,1037,8,-1,0,1
542,37,0,1,1.0,0,-0.1297685694484405,1,0,1,22,5,802,11,-1,0,1
543,25,4,1,1.0,0,0.21686920097374923,1,0,0,23,5,754,1,-1,0,1
544,46,4,0,2.0,0,0.19764599724729506,1,0,0,23,5,870,1,-1,0,1
545,25,1,2,1.0,0,-0.550508689719381,1,0,0,23,5,633,1,-1,0,1
546,28,9,2,2.0,0,-0.5120622822664727,0,1,0,23,5,690,1,-1,0,1
547,33,7,0,1.0,0,-0.4602836528742493,0,1,0,23,5,529,1,-1,0,1
548,32,4,2,1.0,0,-0.43330915732261205,1,1,0,23,5,1152,2,-1,0,1
549,32,1,1,1.0,0,-0.32634133013508476,1,0,0,23,5,956,9,-1,0,1
550,47,9,2,1.0,0,-0.13255903450550643,1,0,0,23,5,957,3,-1,0,1
551,50,2,1,2.0,0,-0.5260146075518023,1,0,0,23,5,1327,2,-1,0,1
552,27,9,1,1.0,0,-0.5954661823054431,1,0,0,23,5,228,2,-1,0,1
553,45,0,1,1.0,0,-0.3114588498307332,1,0,0,23,5,808,1,-1,0,1
554,51,0,2,1.0,0,-0.19642967914501547,0,0,0,23,5,638,2,-1,0,1
555,36,0,1,1.0,0,-0.40819497180901865,1,1,0,23,5,1201,6,-1,0,1
556,51,6,1,1.0,0,-0.44447101755087576,1,0,0,23,5,1309,4,-1,0,1
557,33,7,2,2.0,0,-0.3514555156486781,1,0,0,23,5,1359,6,-1,0,1
558,59,9,1,1.0,0,-0.4320689506305827,1,1,0,23,5,416,4,-1,0,1
559,38,2,1,2.0,0,-0.47392592648657167,0,0,0,23,5,532,2,-1,0,1
560,40,7,1,1.0,0,-0.3278915885001214,1,0,0,24,5,430,4,-1,0,1
561,51,1,1,0.0,0,-0.2869647676631545,1,0,0,24,5,853,2,-1,0,1
562,41,2,2,1.0,0,-0.26836166728271493,0,0,0,24,5,1204,1,-1,0,1
563,38,2,1,1.0,0,-0.2900652843932277,1,1,0,24,5,1484,24,-1,0,1
564,31,4,1,2.0,0,-0.09442267872560542,1,1,0,24,5,1441,2,-1,0,1
565,28,0,2,1.0,0,-0.47330582314055697,1,0,0,24,5,454,1,-1,0,1
566,41,1,1,1.0,1,-0.2506887219212974,0,1,0,24,5,651,1,-1,0,1
567,33,4,0,2.0,0,-0.16697477020931956,1,0,0,24,5,1491,2,-1,0,1
568,25,8,2,1.0,0,0.06773434625722574,1,0,0,24,5,903,1,-1,0,1
569,45,0,0,1.0,0,-0.45563287777913947,1,0,0,24,5,873,8,-1,0,1
570,31,1,1,0.0,0,-0.4636942212773299,1,0,0,24,5,901,2,-1,0,1
571,28,7,2,1.0,0,-0.368508357664081,1,0,0,24,5,821,2,-1,0,1
572,49,9,0,1.0,0,-0.37936016621933744,0,0,0,24,5,367,2,-1,0,1
573,25,7,1,1.0,0,-0.47392592648657167,1,0,0,24,5,458,9,-1,0,1
574,28,10,2,2.0,0,-0.31983024500193097,1,0,0,24,5,1602,6,-1,0,1
575,54,5,1,1.0,0,-0.048845082793528595,0,0,1,25,5,1492,2,-1,0,1
576,28,9,2,2.0,0,0.03083819716935402,1,0,0,25,5,1422,2,-1,0,1
577,27,9,2,2.0,0,-0.3585867041278466,1,1,0,25,5,728,2,-1,0,1
578,49,1,2,0.0,0,-0.2984366795644255,1,0,0,25,5,979,2,-1,0,1
579,53,1,1,0.0,0,-0.367578202645059,1,0,0,25,5,616,5,-1,0,1
580,26,9,2,1.0,0,-0.18216730218667848,0,1,0,25,5,784,1,-1,0,1
581,37,7,1,1.0,0,-0.2336358799058945,0,1,0,25,5,1000,1,-1,0,1
582,34,1,2,1.0,0,0.07145496633331364,0,1,0,25,5,695,1,-1,0,1
583,51,5,1,0.0,0,-0.01039867534062025,0,0,1,25,5,1946,4,-1,0,1
584,39,3,1,1.0,0,-0.026211310663993844,0,0,1,25,5,362,8,-1,0,1
585,35,9,2,2.0,0,-0.32820164017312875,1,0,0,25,5,743,13,-1,0,1
586,51,10,1,0.0,0,-0.11364588245205959,1,0,0,25,5,2015,1,-1,0,1
587,30,4,2,2.0,0,-0.47330582314055697,1,1,0,25,5,1031,8,-1,0,1
588,42,1,2,0.0,0,0.03083819716935402,1,0,0,25,5,590,8,-1,0,1
589,54,4,1,1.0,0,-0.1223273292962647,1,0,0,25,5,1330,3,-1,0,1
590,51,1,1,0.0,0,-0.47392592648657167,1,1,0,25,5,946,3,-1,0,1
591,57,5,0,0.0,0,-0.4543926710871101,0,1,0,25,5,1448,17,-1,0,1
592,30,4,1,2.0,0,-0.0953528337446274,1,0,1,25,5,279,4,-1,0,1
593,37,1,2,1.0,0,1.083773678702231,0,1,0,25,5,661,4,-1,0,1
594,39,9,1,1.0,0,2.8389761995967,1,0,0,25,5,1369,9,-1,0,1
595,35,9,1,2.0,0,0.031148248842361347,0,0,0,25,5,653,4,-1,0,1
596,48,4,1,1.0,0,-0.39083207812060844,1,0,0,28,5,458,7,-1,0,1
597,31,4,1,2.0,0,-0.47392592648657167,1,1,0,28,5,664,8,-1,0,1
598,35,6,1,1.0,0,1.2663941141035455,1,0,0,28,5,699,3,-1,0,1
599,48,3,1,1.0,0,-0.31486941823381376,0,1,0,28,5,939,3,-1,0,1
600,53,3,1,0.0,0,-0.3616872208579199,0,0,0,28,5,1169,2,-1,0,1
601,27,9,2,1.0,0,0.745507303451239,0,0,0,28,5,837,3,-1,0,1
602,55,9,1,1.0,0,0.7349655465689899,1,0,1,28,5,596,4,-1,0,1
603,40,7,1,1.0,0,-0.32727148515410676,1,0,0,28,5,383,3,-1,0,1
604,40,6,2,2.0,0,0.027117577093266117,0,0,1,28,5,1009,7,-1,0,1
605,38,1,0,1.0,0,0.08943796336773852,1,0,0,28,5,1096,4,-1,0,1
606,54,5,2,1.0,0,-0.4339292606686267,0,1,0,28,5,867,2,-1,0,1
607,54,9,1,1.0,0,0.1269542158016249,0,1,0,28,5,551,3,-1,0,1
608,50,0,2,1.0,0,-0.43268905397659735,0,0,0,28,5,890,4,-1,0,1
609,48,4,0,2.0,0,0.22772100952900562,0,0,0,29,5,874,2,-1,0,1
610,41,7,1,2.0,0,0.00293354659869474,0,0,0,29,5,710,2,-1,0,1
611,51,1,0,0.0,0,-0.47237566812153503,0,0,0,29,5,600,2,-1,0,1
612,42,9,2,2.0,0,0.3399597151576574,0,0,0,29,5,2516,2,-1,0,1
613,58,5,0,1.0,0,-0.13907011963866026,1,0,0,29,5,1058,2,-1,0,1
614,47,10,1,1.0,0,-0.37718980450828615,0,0,0,29,5,884,1,-1,0,1
615,58,0,1,1.0,0,-0.4289684339005095,1,0,1,29,5,616,13,-1,0,1
616,41,1,1,1.0,0,-0.5328357443579634,0,1,0,29,5,808,3,-1,0,1
